comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
postsecondary-education-administrators,11-9033,"Education Administrators, Postsecondary",1,1.461149,Postsecondary education administrators,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.2648350716883647,0.9848024316109423
postsecondary-teachers,25-1011 | 25-1021 | 25-1022 | 25-1031 | 25-1032,"Business Teachers, Postsecondary | Computer Science Teachers, Postsecondary | Mathematical Science Teachers, Postsecondary | Architecture Teachers, Postsecondary | Engineering Teachers, Postsecondary",34,1.2436190176470587,Postsecondary teachers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.032080809757789,0.8054711246200608
power-plant-operators-distributors-and-dispatchers,51-8011 | 51-8012 | 51-8013,Nuclear Power Reactor Operators | Power Distributors and Dispatchers | Power Plant Operators,3,0.3078245666666667,"Power plant operators, distributors, and dispatchers",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.030792875098401506,0.47112462006079026
preschool-and-childcare-center-directors,11-9031,"Education Administrators, Preschool and Child Care Center/Program",1,0.838007,Preschool and childcare center directors,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.5980812076043879,0.6109422492401215
preschool-teachers,25-2011,"Preschool Teachers, Except Special Education",1,0.0306372,Preschool teachers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.26579401488857113,0.3829787234042553
private-detectives-and-investigators,33-9021,Private Detectives and Investigators,1,0.7483108,Private detectives and investigators,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.5021074360665215,0.5896656534954408
probation-officers-and-correctional-treatment-specialists,21-1092,Probation Officers and Correctional Treatment Specialists,1,0.5272448,Probation officers and correctional treatment specialists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.26556968108035706,0.5197568389057751
producers-and-directors,27-2012,Producers and Directors,1,0.9388108,Producers and directors,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.7059399671878349,0.6504559270516718
project-management-specialists,11-9199,"Managers, All Other",1,0.9646872,Project management specialists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.7336273798298694,0.6656534954407295
property-real-estate-and-community-association-managers,11-9141,"Property, Real Estate, and Community Association Managers",1,1.215396,"Property, real estate, and community association managers",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.00188254664555,0.7933130699088146
psychiatric-technicians-and-aides,29-2053 | 31-1013,Psychiatric Technicians | Psychiatric Aides,2,-0.3584566999999999,Psychiatric technicians and aides,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.68211944523431,0.2735562310030395
psychologists,19-3031 | 19-3032 | 19-3039,"Clinical, Counseling, and School Psychologists | Industrial-Organizational Psychologists | Psychologists, All Other",3,1.41623,Psychologists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.216772323838295,0.9452887537993921
public-relations-managers,11-2031,Public Relations Managers,1,1.293689,Public relations and fundraising managers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.08565504196881,0.851063829787234
public-relations-specialists,27-3031,Public Relations Specialists,1,1.284927,Public relations specialists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.0762798155242694,0.8419452887537994
purchasing-managers-buyers-and-purchasing-agents,11-3061,Purchasing Managers,1,1.423426,"Purchasing managers, buyers, and purchasing agents",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.2244719505781847,0.9513677811550152
quality-control-inspectors,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",1,-0.0293395,Quality control inspectors,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.3299683065909527,0.3677811550151976
radiation-therapists,29-1124,Radiation Therapists,1,-0.2189393,Radiation therapists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.5328376353788521,0.3130699088145897
radiologic-technologists,29-2034 | 29-2035,Radiologic Technologists and Technicians | Magnetic Resonance Imaging Technologists,2,-0.3143332,Radiologic and MRI technologists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.6349078720745658,0.2826747720364742
railroad-occupations,53-4011 | 53-4012 | 53-4013 | 53-4021 | 53-4031,"Locomotive Engineers | Locomotive Firers | Rail Yard Engineers, Dinkey Operators, and Hostlers | Railroad Brake, Signal, and Switch Operators | Railroad Conductors and Yardmasters",5,-0.75696442,Railroad workers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.1085175409770067,0.17933130699088146
real-estate-brokers-and-sales-agents,41-9021 | 41-9022,Real Estate Brokers | Real Estate Sales Agents,2,1.00731275,Real estate brokers and sales agents,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.7792361659030353,0.6899696048632219
receptionists,43-4171,Receptionists and Information Clerks,1,1.013186,Receptionists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.7855204672857558,0.6930091185410334
recreation-workers,39-9032,Recreation Workers,1,-0.2441154,Recreation workers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.5597757360967697,0.3100303951367781
recreational-therapists,29-1125,Recreational Therapists,1,0.2190109,Recreational therapists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.06423659721042424,0.45288753799392095
registered-nurses,29-1141,Registered Nurses,1,0.2294097,Registered nurses,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.05311001597880055,0.45592705167173253
rehabilitation-counselors,21-1015,Rehabilitation Counselors,1,0.5025014,Rehabilitation counselors,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.2390945637546505,0.5106382978723404
reporters-correspondents-and-broadcast-news-analysts,27-3021 | 27-3022,Broadcast News Analysts | Reporters and Correspondents,2,1.175098,"News analysts, reporters, and journalists",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.9587642089073523,0.7750759878419453
respiratory-therapists,29-1126,Respiratory Therapists,1,-0.1880507,Respiratory therapists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.49978723369489503,0.3221884498480243
retail-sales-workers,41-2022 | 41-2031,Parts Salespersons | Retail Salespersons,2,-0.0155919999999999,Retail sales workers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.3152586597584578,0.3708206686930091
roofers,47-2181,Roofers,1,-1.752941,Roofers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-2.1741995737273974,0.0182370820668693
sales-engineers,41-9031,Sales Engineers,1,1.145416,Sales engineers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.9270048535858676,0.756838905775076
sales-managers,11-2022,Sales Managers,1,1.26628,Sales managers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.056327767189261,0.8206686930091185
school-and-career-counselors,21-1012,"Educational, Vocational, and School Counselors",1,0.9739287,School and career counselors and advisors,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.7435156650600933,0.6717325227963525
secretaries-and-administrative-assistants,43-6011 | 43-6012 | 43-6013 | 43-6014,"Executive Secretaries and Administrative Assistants | Legal Secretaries | Medical Secretaries | Secretaries, Except Legal, Medical, and Executive",4,1.1028055,Secretaries and administrative assistants,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.8814121708176539,0.7355623100303952
securities-commodities-and-financial-services-sales-agents,41-3031,"Securities, Commodities, and Financial Services Sales Agents",1,1.256298,"Securities, commodities, and financial services sales agents",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.045647156555912,0.8145896656534954
security-guards,33-9031 | 33-9032,Gaming Surveillance Officers and Gaming Investigators | Security Guards,2,0.1687756,Security guards and gambling surveillance officers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.11798771716128265,0.44072948328267475
semiconductor-processing-technicians,51-9141,Semiconductor Processors,1,-0.6372312,Semiconductor processing technicians,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.9804045473187124,0.2188449848024316
set-and-exhibit-designers,27-1027,Set and Exhibit Designers,1,-0.0519323,Set and exhibit designers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.3541423097884205,0.3586626139817629
sheet-metal-workers,47-2211,Sheet Metal Workers,1,-1.174972,Sheet metal workers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.5557802342016522,0.0851063829787234
skincare-specialists,39-5094,Skin Care Specialists,1,-0.2628396,Skincare specialists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.5798103874312668,0.303951367781155
small-engine-mechanics,49-3051 | 49-3052 | 49-3053,Motorboat Mechanics | Motorcycle Mechanics | Outdoor Power Equipment and Other Small Engine Mechanics,3,-0.848074,Small engine mechanics,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.2060036107974783,0.16717325227963525
social-and-community-service-managers,11-9151,Social and Community Service Managers,1,1.156153,Social and community service managers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.9384933044344216,0.7689969604863222
social-and-human-service-assistants,21-1093,Social and Human Service Assistants,1,0.4652255,Social and human service assistants,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.1992098338500575,0.49848024316109424
social-workers,21-1021 | 21-1022 | 21-1023,"Child, Family, and School Social Workers | Medical and Public Health Social Workers | Mental Health and Substance Abuse Social Workers",3,0.9431171666666668,Social workers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.7105477237106862,0.6565349544072948
sociologists,19-3041,Sociologists,1,1.411125,Sociologists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.2113100399990597,0.9422492401215805
software-developers,15-1132 | 15-1133,"Software Developers, Applications | Software Developers, Systems Software",2,1.2421155,"Software developers, quality assurance analysts, and testers",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.0304720653610142,0.7993920972644377
solar-photovoltaic-installers,47-2231,Solar Photovoltaic Installers,1,-0.9441692,Solar photovoltaic installers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.3088242294043488,0.1398176291793313
special-education-teachers,25-2051 | 25-2053 | 25-2054 | 25-2059,"Special Education Teachers, Preschool | Special Education Teachers, Middle School | Special Education Teachers, Secondary School | Special Education Teachers, All Other",4,0.4916505,Special education teachers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.2274842413822397,0.5075987841945289
speech-language-pathologists,29-1127,Speech-Language Pathologists,1,1.146267,Speech-language pathologists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.9279154125569133,0.7598784194528876
stationary-engineers-and-boiler-operators,51-8021,Stationary Engineers and Boiler Operators,1,-0.5032496,Stationary engineers and boiler operators,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.8370459717193245,0.24012158054711247
structural-iron-and-steel-workers,47-2171 | 47-2221,Reinforcing Iron and Rebar Workers | Structural Iron and Steel Workers,2,-1.875531,Ironworkers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-2.305369284961843,0.00911854103343465
surgical-technologists,29-2055,Surgical Technologists,1,-0.4830476,Surgical assistants and technologists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.8154300935371052,0.24316109422492402
survey-researchers,19-3022,Survey Researchers,1,1.42653,Survey researchers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.227793190350366,0.9544072948328267
surveying-and-mapping-technicians,17-3031,Surveying and Mapping Technicians,1,0.0852324,Surveying and mapping technicians,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.20737785844198672,0.40425531914893614
surveyors,17-1022,Surveyors,1,0.1460606,Surveyors,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.14229247277503926,0.4316109422492401
tax-examiners-and-collectors-and-revenue-agents,13-2081,"Tax Examiners, Collectors, and Revenue Agents",1,1.36682,"Tax examiners and collectors, and revenue agents",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.1639042641915542,0.9118541033434651
taxi-drivers-and-chauffeurs,53-3022 | 53-3041,"Bus Drivers, School | Taxi Drivers and Chauffeurs",2,-0.46498245,"Taxi drivers, shuttle drivers, and chauffeurs",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.7961006171613246,0.24620060790273557
technical-writers,27-3042,Technical Writers,1,1.184001,Technical writers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.9682903035245337,0.7781155015197568
telecommunications-equipment-installers-and-repairers-except-line-installers,49-2021 | 49-2022 | 49-9052,"Radio Mechanics | Telecommunications Equipment Installers and Repairers, Except Line Installers | Telecommunications Line Installers and Repairers",3,-0.8568230666666666,Telecommunications technicians,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.2153649987429678,0.16109422492401215
tellers,43-3071,Tellers,1,0.4727723,Tellers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.2072848120435815,0.5045592705167173
tile-and-marble-setters,47-2041 | 47-2042 | 47-2043 | 47-2044,"Carpet Installers | Floor Layers, Except Carpet, Wood, and Hard Tiles | Floor Sanders and Finishers | Tile and Marble Setters",4,-1.45993825,Flooring installers and tile and stone setters,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.8606904285410173,0.03343465045592705
top-executives,11-1011 | 11-1021,Chief Executives | General and Operations Managers,2,0.95456165,Top executives,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.7227931725569277,0.6595744680851063
training-and-development-managers,11-3131,Training and Development Managers,1,1.284423,Training and development managers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.0757405420561061,0.8358662613981763
training-and-development-specialists,13-1151,Training and Development Specialists,1,1.198409,Training and development specialists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.983706676796953,0.7872340425531915
transportation-storage-and-distribution-managers,11-3071,"Transportation, Storage, and Distribution Managers",1,0.8907923,"Transportation, storage, and distribution managers",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.6545607945072638,0.6291793313069909
travel-agents,41-3041,Travel Agents,1,1.133598,Travel agents,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.9143597467470662,0.7477203647416414
umpires-referees-and-other-sports-officials,27-2023,"Umpires, Referees, and Other Sports Officials",1,-0.0325617,"Umpires, referees, and other sports officials",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.3334160188312629,0.364741641337386
urban-and-regional-planners,19-3051,Urban and Regional Planners,1,1.227516,Urban and regional planners,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,1.0148507895704337,0.7963525835866262
veterinarians,29-1131,Veterinarians,1,-0.0749958,Veterinarians,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.3788199558856195,0.3525835866261398
veterinary-assistants-and-laboratory-animal-caretakers,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,1,-0.7735824,Veterinary assistants and laboratory animal caretakers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.1262985642081005,0.17325227963525835
veterinary-technologists-and-technicians,29-2056,Veterinary Technologists and Technicians,1,-0.3623179,Veterinary technologists and technicians,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.6862508791931847,0.270516717325228
waiters-and-waitresses,35-3031,Waiters and Waitresses,1,-0.9481003,Waiters and waitresses,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.3130304554573198,0.13677811550151975
water-and-wastewater-treatment-plant-and-system-operators,51-8031,Water and Liquid Waste Treatment Plant and System Operators,1,-0.44501,Water and wastewater treatment plant and system operators,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-0.7747303545041389,0.24924012158054712
water-transportation-occupations,53-5011 | 53-5021 | 53-5022 | 53-5031,"Sailors and Marine Oilers | Captains, Mates, and Pilots of Water Vessels | Motorboat Operators | Ship Engineers",4,-0.7479503750000001,Water transportation workers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.098872629648968,0.18541033434650456
web-developers,15-1134,Web Developers,1,1.089463,Web developers and digital designers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.8671358687363618,0.729483282674772
welders-cutters-solderers-and-brazers,51-4121,"Welders, Cutters, Solderers, and Brazers",1,-1.197596,"Welders, cutters, solderers, and brazers",felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.5799876209947683,0.07598784194528875
wholesale-and-manufacturing-sales-representatives,41-4011 | 41-4012,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products | Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",2,0.8568333,Wholesale and manufacturing sales representatives,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.6182251046156698,0.6200607902735562
wind-turbine-technicians,49-9081,Wind Turbine Service Technicians,1,-0.9709935,Wind turbine technicians,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.3375258827616057,0.1276595744680851
woodworkers,51-7011 | 51-7021 | 51-7041 | 51-7042,"Cabinetmakers and Bench Carpenters | Furniture Finishers | Sawing Machine Setters, Operators, and Tenders, Wood | Woodworking Machine Setters, Operators, and Tenders, Except Sawing",4,-1.205151,Woodworkers,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,-1.5880713730820204,0.0729483282674772
writers-and-authors,27-3043,Writers and Authors,1,0.9879274,Writers and authors,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.7584940926370376,0.6778115501519757
zoologists-and-wildlife-biologists,19-1023,Zoologists and Wildlife Biologists,1,0.3175953,Zoologists and wildlife biologists,felten_base_aioe,slug,AIOE_DataAppendix.xlsx,Appendix A,0.04124743313643155,0.47416413373860183
