comparison_key,raw_code_examples,raw_title_examples,source_row_count,metric_value,comparison_title,metric_name,comparison_level,source_file,sheet_name,metric_zscore,metric_percentile
occupational-therapy-assistants-and-aides,31-2011 | 31-2012,Occupational Therapy Assistants | Occupational Therapy Aides,2,-0.2159213999999999,Occupational therapy assistants and aides,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.5329777079511603,0.3100303951367781
oil-and-gas-workers,47-5011 | 47-5012 | 47-5013 | 47-5071,"Derrick Operators, Oil and Gas | Rotary Drill Operators, Oil and Gas | Service Unit Operators, Oil, Gas, and Mining | Roustabouts, Oil and Gas",4,-1.2098668,Oil and gas workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.642375018237136,0.08206686930091185
operations-research-analysts,15-2031,Operations Research Analysts,1,1.233633,Operations research analysts,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.084949949315729,0.8328267477203647
opticians-dispensing,29-2081,"Opticians, Dispensing",1,0.0285751,Opticians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.26008167213839334,0.40425531914893614
optometrists,29-1041,Optometrists,1,0.2003319,Optometrists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.06837442952393358,0.44680851063829785
orthotists-and-prosthetists,29-2091,Orthotists and Prosthetists,1,0.1256412,Orthotists and prosthetists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.1517408414851708,0.43465045592705165
painters-construction-and-maintenance,47-2141,"Painters, Construction and Maintenance",1,-1.380682,"Painters, construction and maintenance",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.83303128913085,0.02735562310030395
painting-and-coating-workers,51-9121 | 51-9122 | 51-9123,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders | Painters, Transportation Equipment | Painting, Coating, and Decorating Workers",3,-1.2659553666666663,Painting and coating workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.7049785626549634,0.060790273556231005
paralegals-and-legal-assistants,23-2011,Paralegals and Legal Assistants,1,1.332659,Paralegals and legal assistants,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1954783325130143,0.8966565349544073
personal-financial-advisors,13-2052,Personal Financial Advisors,1,1.395742,Personal financial advisors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.265888749951206,0.939209726443769
pest-control-workers,37-2021,Pest Control Workers,1,-0.7243282,Pest control workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.1004385930773453,0.18541033434650456
petroleum-engineers,17-2171,Petroleum Engineers,1,1.03314,Petroleum engineers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.861168648118333,0.7446808510638298
pharmacists,29-1051,Pharmacists,1,0.5705959,Pharmacists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.34489765332460776,0.5683890577507599
pharmacy-technicians,29-2052,Pharmacy Technicians,1,-0.0233856,Pharmacy technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.31807787677959043,0.3890577507598784
phlebotomists,31-9097,Phlebotomists,1,-0.2526035,Phlebotomists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.5739206240063492,0.2978723404255319
photographers,27-4021,Photographers,1,-0.3821391,Photographers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.7185024553889183,0.26443768996960487
physical-therapist-assistants-and-aides,31-2021 | 31-2022,Physical Therapist Assistants | Physical Therapist Aides,2,-0.43104855,Physical therapist assistants and aides,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.7730929915265837,0.2553191489361702
physical-therapists,29-1123,Physical Therapists,1,-0.0588146,Physical therapists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.357622138774386,0.3768996960486322
physician-assistants,29-1071,Physician Assistants,1,0.0402409,Physician assistants,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.2470608289991886,0.41033434650455924
physicians-and-surgeons,29-1061 | 29-1062 | 29-1063 | 29-1064 | 29-1065,"Anesthesiologists | Family and General Practitioners | Internists, General | Obstetricians and Gynecologists | Pediatricians, General",8,0.7097386625000001,Physicians and surgeons,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.5002025689298918,0.6109422492401215
physicists-and-astronomers,19-2011 | 19-2012,Astronomers | Physicists,2,1.065689,Physicists and astronomers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8974983831847647,0.756838905775076
plumbers-pipefitters-and-steamfitters,47-2152,"Plumbers, Pipefitters, and Steamfitters",1,-1.119614,"Plumbers, pipefitters, and steamfitters",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.54163888769538,0.0972644376899696
podiatrists,29-1081,Podiatrists,1,0.5537257,Podiatrists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.326067892148605,0.5501519756838906
police-and-detectives,33-3021 | 33-3031 | 33-3051 | 33-3052,Detectives and Criminal Investigators | Fish and Game Wardens | Police and Sheriff's Patrol Officers | Transit and Railroad Police,4,-0.4348409749999999,Police and detectives,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.7773259263482161,0.25227963525835867
police-fire-and-ambulance-dispatchers,43-5031,"Police, Fire, and Ambulance Dispatchers",1,0.7743953,Public safety telecommunicators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.5723694100205949,0.6322188449848024
political-scientists,19-3094,Political Scientists,1,1.686549,Political scientists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.5904744903875856,0.9969604863221885
postal-service-workers,43-5051 | 43-5052 | 43-5053,"Postal Service Clerks | Postal Service Mail Carriers | Postal Service Mail Sorters, Processors, and Processing Machine Operators",3,-0.7526627666666666,Postal service workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.1320643665334313,0.17933130699088146
postsecondary-education-administrators,11-9033,"Education Administrators, Postsecondary",1,1.544923,Postsecondary education administrators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.4323978963749149,0.9817629179331308
postsecondary-teachers,25-1011 | 25-1021 | 25-1022 | 25-1031 | 25-1032,"Business Teachers, Postsecondary | Computer Science Teachers, Postsecondary | Mathematical Science Teachers, Postsecondary | Architecture Teachers, Postsecondary | Engineering Teachers, Postsecondary",34,1.528777794117647,Postsecondary teachers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.4143773411413019,0.9787234042553191
power-plant-operators-distributors-and-dispatchers,51-8011 | 51-8012 | 51-8013,Nuclear Power Reactor Operators | Power Distributors and Dispatchers | Power Plant Operators,3,0.0747609666666666,"Power plant operators, distributors, and dispatchers",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.2085310776558125,0.42249240121580545
preschool-and-childcare-center-directors,11-9031,"Education Administrators, Preschool and Childcare Center/Program",1,0.9671877,Preschool and childcare center directors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.7875556466122405,0.6990881458966566
preschool-teachers,25-2011,"Preschool Teachers, Except Special Education",1,0.3222551,Preschool teachers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.06771078214006636,0.47720364741641336
private-detectives-and-investigators,33-9021,Private Detectives and Investigators,1,0.6147625,Private detectives and investigators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.3941944328504011,0.5805471124620061
probation-officers-and-correctional-treatment-specialists,21-1092,Probation Officers and Correctional Treatment Specialists,1,0.896767,Probation officers and correctional treatment specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.7089552172843765,0.668693009118541
producers-and-directors,27-2012,Producers and Directors,1,0.8597838,Producers and directors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.6676762269034479,0.662613981762918
project-management-specialists,11-9199,"Managers, All Other",1,0.9099647,Project management specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.7236858985491232,0.6869300911854104
property-real-estate-and-community-association-managers,11-9141,"Property, Real Estate, and Community Association Managers",1,1.214595,"Property, real estate, and community association managers",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.0637005869330223,0.8267477203647416
psychiatric-technicians-and-aides,29-2053 | 31-1013,Psychiatric Technicians | Psychiatric Aides,2,-0.13787095,Psychiatric technicians and aides,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.44586129361229426,0.3404255319148936
psychologists,19-3031 | 19-3032 | 19-3039,"Clinical, Counseling, and School Psychologists | Industrial-Organizational Psychologists | Psychologists, All Other",3,1.4609853333333334,Psychologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.3387104346373981,0.9574468085106383
public-relations-managers,11-2031,Public Relations and Fundraising Managers,1,1.382948,Public relations and fundraising managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.2516086605340218,0.9331306990881459
public-relations-specialists,27-3031,Public Relations Specialists,1,1.517637,Public relations specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.401942486039032,0.9756838905775076
purchasing-managers-buyers-and-purchasing-agents,11-3061,Purchasing Managers,1,1.393102,"Purchasing managers, buyers, and purchasing agents",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.2629421002668721,0.9361702127659575
quality-control-inspectors,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",1,-0.1556781,Quality control inspectors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.4657368363874396,0.3282674772036474
radiation-therapists,29-1124,Radiation Therapists,1,-0.3161771,Radiation therapists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.6448786271775462,0.2765957446808511
radiologic-technologists,29-2034 | 29-2035,Radiologic Technologists | Magnetic Resonance Imaging Technologists,2,-0.27073125,Radiologic and MRI technologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.5941540061333118,0.2948328267477204
railroad-occupations,53-4011 | 53-4012 | 53-4013 | 53-4021 | 53-4031,"Locomotive Engineers | Locomotive Firers | Rail Yard Engineers, Dinkey Operators, and Hostlers | Railroad Brake, Signal, and Switch Operators | Railroad Conductors and Yardmasters",5,-0.9790809,Railroad workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.3847821396827122,0.13069908814589665
real-estate-brokers-and-sales-agents,41-9021 | 41-9022,Real Estate Brokers | Real Estate Sales Agents,2,1.0246409,Real estate brokers and sales agents,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8516823335985905,0.7264437689969605
receptionists,43-4171,Receptionists and Information Clerks,1,1.032934,Receptionists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8609387201505404,0.7416413373860182
recreation-workers,39-9032,Recreation Workers,1,0.0970085,Recreation workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.18369937800661884,0.42857142857142855
recreational-therapists,29-1125,Recreational Therapists,1,0.4009678,Recreational therapists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.15556637024917866,0.49240121580547114
registered-nurses,29-1141,Registered Nurses,1,0.2723904,Registered nurses,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.012054038763400863,0.46504559270516715
rehabilitation-counselors,21-1015,Rehabilitation Counselors,1,0.8346704,Rehabilitation counselors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.6396457753191498,0.6504559270516718
reporters-correspondents-and-broadcast-news-analysts,27-3021 | 27-3022,Broadcast News Analysts | Reporters and Correspondents,2,1.350181,"News analysts, reporters, and journalists",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.2150356036375962,0.9057750759878419
respiratory-therapists,29-1126,Respiratory Therapists,1,-0.1994213,Respiratory therapists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.5145610358085562,0.3130699088145897
retail-sales-workers,41-2022 | 41-2031,Parts Salespersons | Retail Salespersons,2,0.17187665,Retail sales workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.10013490430807667,0.44376899696048633
roofers,47-2181,Roofers,1,-1.553439,Roofers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-2.0258549101598065,0.0121580547112462
sales-engineers,41-9031,Sales Engineers,1,1.025903,Sales engineers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8530910330556349,0.7325227963525835
sales-managers,11-2022,Sales Managers,1,1.293821,Sales managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1521290974978047,0.8723404255319149
school-and-career-counselors,21-1012,"Educational, Guidance, School, and Vocational Counselors",1,1.196385,School and career counselors and advisors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.0433754010422203,0.8054711246200608
secretaries-and-administrative-assistants,43-6011 | 43-6012 | 43-6013 | 43-6014,"Executive Secretaries and Executive Administrative Assistants | Legal Secretaries | Medical Secretaries | Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",4,1.201876,Secretaries and administrative assistants,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.0495042091545976,0.8145896656534954
securities-commodities-and-financial-services-sales-agents,41-3031,"Securities, Commodities, and Financial Services Sales Agents",1,1.2599,"Securities, commodities, and financial services sales agents",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1142679975196663,0.8480243161094225
security-guards,33-9031 | 33-9032,Gaming Surveillance Officers and Gaming Investigators | Security Guards,2,0.00496645,Security guards and gambling surveillance officers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.2864325892103804,0.3951367781155015
semiconductor-processing-technicians,51-9141,Semiconductor Processors,1,-0.7132968,Semiconductor processing technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.0881258387865274,0.1884498480243161
set-and-exhibit-designers,27-1027,Set and Exhibit Designers,1,-0.1602642,Set and exhibit designers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.4708556356743043,0.3221884498480243
sheet-metal-workers,47-2211,Sheet Metal Workers,1,-1.244711,Sheet metal workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.681266552680644,0.0729483282674772
skincare-specialists,39-5094,Skincare Specialists,1,-0.0372525,Skincare specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.3335554890931085,0.3829787234042553
small-engine-mechanics,49-3051 | 49-3052 | 49-3053,Motorboat Mechanics and Service Technicians | Motorcycle Mechanics | Outdoor Power Equipment and Other Small Engine Mechanics,3,-0.8549823666666666,Small engine mechanics,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.2462689184429596,0.16109422492401215
social-and-community-service-managers,11-9151,Social and Community Service Managers,1,1.225244,Social and community service managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.075586523481685,0.8297872340425532
social-and-human-service-assistants,21-1093,Social and Human Service Assistants,1,0.5573961,Social and human service assistants,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.3301646281339756,0.5592705167173252
social-workers,21-1021 | 21-1022 | 21-1023,"Child, Family, and School Social Workers | Healthcare Social Workers | Mental Health and Substance Abuse Social Workers",3,1.1013107,Social workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.9372577282834127,0.7750759878419453
sociologists,19-3041,Sociologists,1,1.747498,Sociologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.658503032664274,1.0
software-developers,15-1132 | 15-1133,"Software Developers, Applications | Software Developers, Systems Software",2,1.0236863,"Software developers, quality assurance analysts, and testers",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8506168518604598,0.723404255319149
solar-photovoltaic-installers,47-2231,Solar Photovoltaic Installers,1,-1.036982,Solar photovoltaic installers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.4494087525757338,0.11550151975683891
special-education-teachers,25-2051 | 25-2053 | 25-2054 | 25-2059,"Special Education Teachers, Preschool | Special Education Teachers, Middle School | Special Education Teachers, Secondary School | Special Education Teachers, All Other",4,0.688217125,Special education teachers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.4761811932932433,0.601823708206687
speech-language-pathologists,29-1127,Speech-Language Pathologists,1,1.343344,Speech-language pathologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.207404450648282,0.9027355623100304
stationary-engineers-and-boiler-operators,51-8021,Stationary Engineers and Boiler Operators,1,-0.579769,Stationary engineers and boiler operators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.9390880926805505,0.2188449848024316
structural-iron-and-steel-workers,47-2171 | 47-2221,Reinforcing Iron and Rebar Workers | Structural Iron and Steel Workers,2,-1.7410995,Ironworkers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-2.235313149965455,0.00303951367781155
surgical-technologists,29-2055,Surgical Technologists,1,-0.5417635,Surgical assistants and technologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.8966680568555708,0.23100303951367782
survey-researchers,19-3022,Survey Researchers,1,1.278523,Survey researchers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1350541555012372,0.8632218844984803
surveying-and-mapping-technicians,17-3031,Surveying and Mapping Technicians,1,-0.2902489,Surveying and mapping technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.6159387323497649,0.2826747720364742
surveyors,17-1022,Surveyors,1,-0.121288,Surveyors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.4273521480127404,0.3495440729483283
tax-examiners-and-collectors-and-revenue-agents,13-2081,"Tax Examiners and Collectors, and Revenue Agents",1,1.253237,"Tax examiners and collectors, and revenue agents",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1068310555322738,0.8419452887537994
taxi-drivers-and-chauffeurs,53-3022 | 53-3041,"Bus Drivers, School or Special Client | Taxi Drivers and Chauffeurs",2,-0.83333155,"Taxi drivers, shuttle drivers, and chauffeurs",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.2221032471943227,0.1641337386018237
technical-writers,27-3042,Technical Writers,1,1.316551,Technical writers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1774993048178446,0.8844984802431611
telecommunications-equipment-installers-and-repairers-except-line-installers,49-2021 | 49-2022 | 49-9052,"Radio, Cellular, and Tower Equipment Installers and Repairers | Telecommunications Equipment Installers and Repairers, Except Line Installers | Telecommunications Line Installers and Repairers",3,-0.9119901,Telecommunications technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.3098983955002508,0.15501519756838905
tellers,43-3071,Tellers,1,0.4310685,Tellers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.18916342257994564,0.49848024316109424
tile-and-marble-setters,47-2041 | 47-2042 | 47-2043 | 47-2044,"Carpet Installers | Floor Layers, Except Carpet, Wood, and Hard Tiles | Floor Sanders and Finishers | Tile and Marble Setters",4,-1.30852475,Flooring installers and tile and stone setters,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.7524926005191488,0.03951367781155015
top-executives,11-1011 | 11-1021,Chief Executives | General and Operations Managers,2,0.99326335,Top executives,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8166601185218229,0.7112462006079028
training-and-development-managers,11-3131,Training and Development Managers,1,1.336838,Training and development managers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.2001427450246926,0.8996960486322189
training-and-development-specialists,13-1151,Training and Development Specialists,1,1.322911,Training and development specialists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1845980517846486,0.8875379939209727
transportation-storage-and-distribution-managers,11-3071,"Transportation, Storage, and Distribution Managers",1,0.9045479,"Transportation, storage, and distribution managers",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.7176399091513584,0.6778115501519757
travel-agents,41-3041,Travel Agents,1,1.278436,Travel agents,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.1349570500002761,0.8601823708206687
umpires-referees-and-other-sports-officials,27-2023,"Umpires, Referees, and Other Sports Officials",1,-0.1454976,"Umpires, referees, and other sports officials",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.4543738185422276,0.331306990881459
urban-and-regional-planners,19-3051,Urban and Regional Planners,1,1.07547,Urban and regional planners,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.9084154970341843,0.7659574468085106
veterinarians,29-1131,Veterinarians,1,-0.0842553,Veterinarians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.3860179079502305,0.364741641337386
veterinary-assistants-and-laboratory-animal-caretakers,31-9096,Veterinary Assistants and Laboratory Animal Caretakers,1,-0.5899488,Veterinary assistants and laboratory animal caretakers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.9504503292171341,0.2127659574468085
veterinary-technologists-and-technicians,29-2056,Veterinary Technologists and Technicians,1,-0.2819632,Veterinary technologists and technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.6066906053461727,0.2857142857142857
waiters-and-waitresses,35-3031,Waiters and Waitresses,1,-0.4693402,Waiters and waitresses,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.8158324151573103,0.24620060790273557
water-and-wastewater-treatment-plant-and-system-operators,51-8031,Water and Wastewater Treatment Plant and System Operators,1,-0.5590585,Water and wastewater treatment plant and system operators,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-0.9159719607535073,0.22796352583586627
water-transportation-occupations,53-5011 | 53-5021 | 53-5022 | 53-5031,"Sailors and Marine Oilers | Captains, Mates, and Pilots of Water Vessels | Motorboat Operators | Ship Engineers",4,-0.95149335,Water transportation workers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.3539901527512572,0.14285714285714285
web-developers,15-1134,Web Developers,1,0.7887872,Web developers and digital designers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.5884330038054293,0.6382978723404256
welders-cutters-solderers-and-brazers,51-4121,"Welders, Cutters, Solderers, and Brazers",1,-1.297821,"Welders, cutters, solderers, and brazers",felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.7405455544741915,0.0425531914893617
wholesale-and-manufacturing-sales-representatives,41-4011 | 41-4012,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products | Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",2,0.9960456,Wholesale and manufacturing sales representatives,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.8197655412810038,0.7173252279635258
wind-turbine-technicians,49-9081,Wind Turbine Service Technicians,1,-0.9838256,Wind turbine technicians,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.3900779611816738,0.1276595744680851
woodworkers,51-7011 | 51-7021 | 51-7041 | 51-7042,"Cabinetmakers and Bench Carpenters | Furniture Finishers | Sawing Machine Setters, Operators, and Tenders, Wood | Woodworking Machine Setters, Operators, and Tenders, Except Sawing",4,-1.25848575,Woodworkers,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,-1.6966413112940064,0.06382978723404255
writers-and-authors,27-3043,Writers and Authors,1,1.170131,Writers and authors,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,1.014071862855668,0.7933130699088146
zoologists-and-wildlife-biologists,19-1023,Zoologists and Wildlife Biologists,1,0.3266713,Zoologists and wildlife biologists,felten_language_modeling_aioe,slug,Language_Modeling_AIOE_and_AIIE.xlsx,LM AIOE,0.07263994666126129,0.48024316109422494
